,CustomerID,count,min,max,mean,sum,categ_0,categ_1,categ_2,categ_3,categ_4,LastPurchase,FirstPurchase,cluster
47,12578,1,1586.4099999999994,1586.4099999999994,1586.4099999999994,1586.4099999999994,7.914095347356613,18.916925637130387,24.23396221657706,18.541864965551156,30.393151833384824,260,260,4
48,12583,11,243.1,855.86,455.109090909091,5006.200000000001,21.13559186608605,16.432623546801963,14.40014382166114,21.29559346410451,26.736047301346332,0,303,6
49,12584,5,12.75,453.73000000000013,186.49800000000002,932.4900000000001,0.0,58.922883891516264,6.327145599416614,31.507040289976295,3.2429302190908214,10,210,7
50,12594,8,28.0,721.9500000000002,313.9875,2511.9,5.92141406903141,9.66598988813249,44.78522234165373,3.977069150841992,35.65030455034038,51,252,1
51,12597,2,516.15,912.6599999999999,714.405,1428.81,12.816259684632666,44.46357458304463,17.180730817953403,17.255618311741937,8.28381660262736,113,198,7
52,12598,5,36.0,700.4600000000002,385.148,1925.7400000000002,21.585468443299714,18.53832812321497,16.95244425519541,10.77507867105632,32.14868050723358,1,214,8
53,12610,2,309.5,935.2,622.35,1244.7,10.76564634048365,40.234594681449344,15.911464609946169,6.174178516911705,26.914115851209125,36,56,6
54,12613,4,18.0,803.6600000000002,365.63000000000005,1462.5200000000002,8.323988731778027,12.881875119656483,45.201433142794635,13.736564286300357,19.856138719470497,127,192,1
55,12615,2,576.65,634.7400000000002,605.6950000000002,1211.3900000000003,13.310329456244476,17.11257315975862,33.53998299474157,11.8417685468759,24.195345842379407,1,98,6
56,12619,6,199.8,687.9999999999999,394.4916666666666,2366.95,40.04647330953337,17.402141997084854,22.3494370392277,0.0,20.20194765415408,7,183,8
57,12621,17,49.800000000000004,1209.8,657.8258823529411,11183.039999999999,11.663912496065471,24.533132314647897,33.43893968008699,10.341374080750851,20.022641428448804,11,295,6
58,12626,6,132.8,1062.8399999999997,756.9783333333331,4541.869999999999,8.856484223458622,26.42744067972004,31.383989414051932,12.91428420452369,20.417801478245746,42,256,6
59,12627,5,72.0,819.26,545.566,2727.83,8.26004553069656,14.209096607926448,24.99862528090094,14.699962974232267,37.83226960624379,26,70,9
60,12647,11,85.5,545.9,304.61545454545455,3350.77,5.214323871826475,30.88991485539145,22.694485148189823,23.639641037731625,17.56163508686063,8,299,6
61,12656,4,541.1999999999999,1161.0700000000002,859.205,3436.82,2.4301534558108946,21.359861732648202,24.705978200778624,10.079084735307637,41.42492187545463,2,163,9
62,12662,7,261.48,493.6800000000001,374.4228571428572,2620.9600000000005,10.496154080947438,16.226878700934005,32.61438556864659,11.600711189793051,29.06187045967889,37,303,6
63,12668,3,469.87,1410.0,963.2233333333334,2889.67,3.6585492461076874,31.7908273263037,14.854291320462199,19.8430962705084,29.853235836618026,189,285,6
64,12670,3,393.34,633.05,544.8233333333333,1634.4699999999998,8.687831529486624,22.53941644692164,23.840755718979246,8.351331012499466,36.58066529211305,28,162,9
65,12674,3,360.06,586.74,455.8533333333333,1367.56,18.015297317850774,30.988037087952264,15.886688701044196,19.044868232472435,16.065108660680334,21,137,6
66,12678,10,71.28,3243.129999999999,864.03,8640.3,17.897989653137046,11.974699952547946,28.889043204518355,12.571322754996936,28.666944434799724,8,283,6
67,12681,16,331.39,1238.0599999999997,662.573125,10601.17,13.14854869792674,22.545153034995195,23.854536810559587,12.992905500053297,27.458855956465182,7,297,6
68,12682,22,99.6,835.1100000000001,399.96409090909094,8799.210000000001,5.145916508413823,31.385203898986386,23.44426374640451,10.400365487356252,29.624250358839028,11,301,6
69,12683,12,24.900000000000002,1017.2799999999999,536.3975,6436.77,15.785867756654346,22.78161251683686,19.92925022954059,6.616672647927454,35.11730262227794,22,295,9
70,12684,4,30.0,489.09999999999997,344.87,1379.48,38.447820918027084,11.439092991562038,9.547075709687709,4.465450749557805,36.10055963116537,100,143,8
71,12685,3,222.60000000000002,1057.18,609.6733333333333,1829.02,10.229521820428428,14.737400356475053,22.132070726399927,21.688663874643254,31.212343222053345,5,23,6
72,12700,2,1056.4299999999996,1056.62,1056.5249999999996,2113.0499999999993,15.625754241499262,16.11651404368094,19.184590994060724,12.380208703059564,36.69293201769954,86,145,4
73,12704,4,245.55,410.54999999999995,336.6175,1346.47,8.285368407762519,37.79141013167765,12.912281744116093,5.919181266571108,35.09175844987263,8,99,6
74,12705,5,835.5699999999998,1284.9000000000003,991.238,4956.1900000000005,15.039576771673403,21.256247238302002,25.79683184058722,11.805237490895223,26.102106658542144,7,287,4
75,12708,8,189.4,401.7300000000001,287.81875,2302.55,8.296019630409763,24.31651864237476,21.62689192417103,15.656554689366137,30.10401511367831,2,298,6
76,12709,12,68.0,1180.5099999999998,653.0950000000001,7837.140000000001,8.731373945087109,46.08377545890465,5.924355058095171,18.938541355647594,20.321954182265465,1,296,7
77,12712,11,146.8,776.05,345.12090909090915,3796.3300000000004,4.046012859788269,67.53627845840587,8.861189622609205,16.319708771366027,3.236810287830615,36,301,7
78,12714,4,513.26,1114.5199999999995,847.425,3389.7,18.158539103755494,19.40879723869369,17.735787827831373,8.382747735787829,36.31412809393162,36,224,9
79,12720,18,16.5,498.32000000000005,210.53444444444446,3789.6200000000003,26.371245665792348,19.104817897308962,17.893350784511377,10.96943756893831,25.661148083448992,10,299,8
80,12721,5,286.59999999999997,591.0899999999999,408.36199999999997,2041.81,21.649418897938595,23.907709336324142,15.481362124781445,8.321048481494362,30.640461159461456,9,284,8
81,12726,6,170.27999999999997,401.58000000000004,304.1066666666667,1824.64,56.495527884952644,7.891967730620834,5.968300596282006,4.554323044545773,25.089880743598737,16,287,8
82,12727,6,38.4,901.6600000000002,550.7833333333334,3304.7000000000007,18.159590885708226,38.938481556570935,19.483765546040484,5.03222682845644,18.38593518322389,25,250,6
83,12731,10,177.0,3174.4299999999994,1478.5149999999999,14785.15,8.382870650619035,34.43319817519606,16.57135707111528,7.342164266172476,33.27040983689716,0,294,6
84,12747,8,301.70000000000005,442.96,346.17500000000007,2769.4000000000005,1.473243301798223,54.9487253556727,22.806384054307788,3.4899256156568206,17.281721672564448,39,299,7
85,12748,137,0.95,2026.6999999999998,141.7005109489051,19412.97,17.404034519190006,24.767925773336067,18.693172657249242,14.09567933191058,25.039187718314093,0,303,5
86,12749,3,24.75,1725.7000000000003,844.1833333333334,2532.55,5.613314643343665,36.63896073127874,13.220666916743992,18.749876606582298,25.777181102051287,60,143,6
87,12753,5,15.299999999999999,5691.849999999999,3266.6459999999997,16333.23,14.079884995190787,14.616521043296393,17.82115356240009,25.655488840847767,27.826951558264962,65,292,3
88,12757,4,243.2,1241.98,727.165,2908.66,3.7158004029346845,45.733430514394946,29.737061052168357,3.4294142319831127,17.384293798518907,72,141,7
89,12766,5,686.4799999999998,1206.2900000000002,990.4379999999999,4952.19,9.616755415280917,26.66396079310366,19.926739482935833,16.157497995836188,27.635046312843407,79,296,6
90,12779,7,25.0,705.8399999999999,415.1585714285714,2906.1099999999997,5.487748227011367,29.517120824745106,13.144375126887835,16.998668322947175,34.85208749840852,119,301,6
91,12782,4,405.9,683.93,505.2675,2021.07,11.979792881988255,33.511951589999356,22.40150019544103,13.656132642610103,18.450622689961257,79,287,6
92,12839,10,278.65999999999997,413.5800000000001,337.275,3372.75,19.843747683640945,4.016010673782521,29.765621525461423,13.490475131569196,32.884144985545916,1,297,9
93,12841,18,76.9,294.25,164.02833333333336,2952.5100000000007,26.39550755120219,17.622294251331912,23.049202204226233,12.917822462921375,20.01517353031827,19,301,8
94,12867,6,362.7900000000001,645.8900000000002,497.8116666666668,2986.870000000001,42.34667059497064,2.0238577507558078,10.200644822171702,14.444887122640084,30.983939709461737,26,290,8
95,12901,20,8.4,2572.9999999999995,605.4794999999999,12109.589999999998,34.02675069923921,1.7217758817598288,25.467418797828834,9.226571667579167,29.557482953592984,11,200,8
96,12906,2,389.73,1546.8599999999997,968.2949999999998,1936.5899999999997,8.724613883165775,3.22474039419805,15.731775956707411,40.844990421307564,31.47387934462122,8,8,0
97,12913,3,134.97,417.62,288.7966666666667,866.3900000000001,0.0,34.53987234386362,37.08491556920093,7.617816456791974,20.757395630143467,212,298,1
98,12921,27,24.900000000000002,673.1999999999998,417.0251851851852,11259.68,12.285517883279097,7.331913517968538,26.394977477157433,19.806069088997198,34.18152203259773,14,303,9
99,12931,11,33.0,15989.210000000001,2296.604545454545,25262.649999999998,13.61812794778062,4.441339289425298,23.646806649342018,12.030566864521338,46.26315924893074,31,287,3
100,12935,4,316.02000000000004,431.6299999999999,382.7724999999999,1531.0899999999997,29.107367953549435,9.15034387266588,22.033322665552,10.410883749485665,29.298081758747042,39,249,8
101,12948,4,157.15999999999997,526.45,353.1775,1412.71,9.900121043950987,17.491204847420914,14.546509899413188,28.763865195263005,29.298299013951905,35,194,0
102,12949,7,35.1,1510.1,489.31714285714276,3425.2199999999993,12.602402181465719,18.553552764493965,17.878267673317342,11.088338851227075,39.87743852949592,44,182,9
103,12955,6,17.0,496.44,303.9016666666667,1823.41,23.718198320728746,6.54817073505136,4.148820067894769,7.568237532973933,58.0165733433512,22,197,9
104,12957,6,53.2,859.4799999999998,435.3533333333333,2612.12,13.991700228167161,14.985911826409204,13.384530572868018,21.037318346783458,36.60053902577217,1,269,9
105,12963,2,253.91,365.80000000000007,309.855,619.71,3.204724790627874,7.527714576172727,30.546545965048168,31.998838166239047,26.722176501912188,14,295,0
106,12971,66,25.2,411.08000000000004,127.78257575757576,8433.65,21.076520842102767,21.752740509743706,29.10839316310258,10.594463844243004,17.467881640807953,3,302,5
107,12989,9,202.5,1141.2,566.5177777777776,5098.659999999999,1.2991648786151657,37.51887750899257,19.363911302185286,4.956596439064383,36.86144987114262,18,294,6
108,13001,11,278.28000000000003,1853.5199999999988,781.4336363636362,8595.769999999999,8.044770858224453,7.138394815124184,22.130885307540805,28.458765183340184,34.22718383577039,88,256,0
109,13004,13,15.8,435.9799999999999,315.7307692307692,4104.5,29.0412961383847,8.06553782433914,24.095504933609455,9.739310512851748,29.058350590814957,7,287,8
110,13013,9,194.51,841.94,407.3211111111112,3665.890000000001,10.942499638559799,18.673500841541887,23.087435793218013,25.20397502380049,22.092588702879787,22,301,6
111,13014,6,233.70000000000002,512.48,388.93,2333.58,0.8870490833826138,50.59822247362422,15.212677516948208,8.894059770824228,24.40799115522074,4,211,7
112,13018,21,17.4,493.44999999999993,270.1533333333333,5673.219999999999,19.091450710531234,6.590613443511799,22.357673420033073,10.694631972671605,41.26563045325229,2,225,9
113,13021,6,25.200000000000003,441.61000000000007,269.055,1614.3300000000002,6.367966896483369,19.09151164879547,41.27470839295559,22.421066324729143,10.844746737036417,0,288,1
114,13047,8,17.85,479.16,320.76500000000004,2566.1200000000003,9.668292987077768,29.90117375648839,14.330584695961216,32.61928514644677,13.48066341402584,57,303,0
115,13048,3,405.13000000000005,477.60999999999996,448.34999999999997,1345.05,23.407308278502654,1.263893535556299,30.862049737927954,15.426935801643063,29.039812646370027,43,257,8
116,13050,13,264.5,585.17,336.70307692307694,4377.14,10.668153177645674,18.756539658315702,18.732322932325673,15.254938155964853,36.58804607574809,36,296,9
117,13069,19,1.9,476.76,181.42526315789473,3447.08,31.81794446313982,11.794040173132041,21.43089223342655,4.556030031214826,30.44895969922369,29,299,8
118,13078,17,263.28000000000003,846.45,486.03058823529426,8262.520000000002,2.771793593237898,32.64560932984125,14.069557471570416,37.70399345478134,12.80904615056907,12,296,0
119,13081,8,11.6,4510.979999999998,2333.3375,18666.7,17.901985889310907,16.45925632275657,22.37379933250119,13.230779945035815,30.034178510395513,73,301,3
120,13089,77,17.4,2415.0400000000004,585.3659740259741,45073.18000000001,10.768310556299777,21.60408917231932,17.718718759137918,16.458989580943697,33.44989193129927,0,299,5
121,13090,9,15.0,935.25,526.06,4734.54,1.8267878188799758,87.65645659345998,3.353652097141434,0.6336412829968698,6.529462207521744,66,302,7
122,13097,9,304.90000000000003,878.0200000000002,598.7755555555555,5388.98,7.312329977101417,38.50116348548334,14.519074110499577,27.94684708423487,11.720585342680803,7,290,7
123,13098,19,242.24999999999997,2180.2999999999997,908.6636842105263,17264.61,12.930266018172434,34.424756771221595,27.874941860835545,4.175014668735639,20.595020681034786,17,247,6
124,13102,20,8.5,413.96000000000004,260.54699999999997,5210.94,13.679297785044541,12.970788379831664,13.82975048647653,12.228120070467133,47.29204327818014,11,295,9
125,13113,20,2.55,1514.8,471.29399999999976,9425.879999999996,1.1937346963890907,49.68660751038632,14.684676656184891,29.039622825667227,5.3953583113725205,43,296,7
126,13115,1,863.1000000000003,863.1000000000003,863.1000000000003,863.1000000000003,21.82250028965357,13.00544548719731,10.079944386513727,16.09894566098945,38.993164175645916,114,114,9
127,13126,6,19.799999999999997,320.1700000000001,227.0966666666667,1362.5800000000002,30.038603237975014,7.474790471018214,21.39323929604133,16.81736118246268,24.276005812502746,2,296,8
128,13136,4,119.18,919.7500000000001,531.9625,2127.85,7.142420753342575,18.13802664661513,26.398477336278404,23.54254294240666,24.77853232135724,17,142,6
129,13137,5,217.92999999999995,645.91,386.20799999999997,1931.04,12.027715635098184,5.926858066119811,24.2537699892286,19.730818626232498,38.060837683320905,22,238,9
130,13139,4,409.5,1873.6200000000001,896.1400000000001,3584.5600000000004,9.09344522061285,20.5073983975718,39.63499006851607,12.496373334523621,18.26779297877564,2,189,1
131,13148,10,14.850000000000001,464.3,260.248,2602.48,9.51284928222311,29.717807629645566,15.669668931173344,16.764778211552063,28.33489594540592,63,294,6
132,13149,3,249.72000000000003,506.15999999999997,377.53999999999996,1132.62,17.42861683530222,17.048966113965854,11.359502745845916,14.50618918966644,39.65672511521958,36,219,9
133,13174,2,692.2999999999998,1415.9700000000003,1054.135,2108.27,11.15464338059167,30.05070508046882,20.43618701589455,18.6147884284271,19.74367609461786,246,299,6
134,13178,9,285.0,795.7999999999998,572.9699999999999,5156.73,7.146001438896356,4.623084784349773,33.36862701750916,6.985046725347267,47.87724003389746,3,290,9
135,13183,7,211.95999999999998,690.6000000000001,440.797142857143,3085.580000000001,1.8298018524880246,2.4501066250105326,74.32184548772028,0.2868180374516298,21.11142799732951,16,264,1
136,13184,9,8.29,335.0199999999999,161.32666666666665,1451.9399999999998,35.43465983442843,7.38322520214334,27.99358100196978,6.298469633731423,22.890064327727046,60,220,8
137,13196,2,512.1300000000001,1074.8200000000004,793.4750000000003,1586.9500000000005,14.684772677147983,10.898263965468349,23.66804247140741,22.04102208639213,28.707898799584104,14,192,6
138,13198,5,373.5999999999999,898.76,598.796,2993.9800000000005,21.17115010788315,6.192760138678279,28.949759183428075,10.881836218010807,32.80449435199967,50,291,8
139,13199,22,15.0,606.84,214.86363636363632,4726.999999999999,23.206685001057764,10.97313306536916,22.648614343135183,8.24878358366829,34.92278400676963,22,296,8
140,13209,5,111.35,1888.99,816.9259999999999,4084.6299999999997,19.871567314542563,9.292151308686467,19.947461581587564,14.67085146023018,36.795744045360294,58,291,9
141,13230,12,5.04,366.96,182.5516666666667,2190.6200000000003,15.153244287005505,29.534560991865312,17.736987702111726,14.671188978462716,22.90401804055472,68,295,6
142,13246,5,205.26999999999998,506.96000000000004,359.158,1795.79,36.129502892877234,4.106827635748055,8.170777206688978,16.332644685625823,35.260247579059914,106,260,8
143,13263,25,7.8,499.49000000000007,225.8591999999999,5646.479999999998,11.494771964126329,13.47246426092008,31.28055000637568,18.884331477309768,24.867882291268195,0,255,6
144,13266,9,279.02,375.22,311.3611111111111,2802.2499999999995,43.81336426086182,1.4256401106253906,20.71014363457936,4.831831563921851,29.2190204300116,5,186,8
145,13267,15,9.959999999999999,328.45000000000005,202.62600000000003,3039.3900000000003,4.402199125482416,32.271278118306626,10.662994877261555,18.709346283300267,33.954181595649125,22,296,6
146,13268,7,180.43,645.0700000000003,347.1385714285715,2429.9700000000003,34.435404552319575,3.4218529446865595,15.597311900969968,4.79553245513319,41.74989814689069,14,197,8
147,13269,9,282.13000000000005,704.5999999999999,368.33111111111106,3314.9799999999996,17.114733723883706,12.324357914678219,29.902744511279106,21.10661301123989,19.551550838919088,18,299,6
148,13285,3,506.37999999999994,796.8299999999998,656.6999999999998,1970.0999999999995,19.39089386325568,11.106035226638246,26.594081518704645,9.646718440688293,33.262270950713166,91,220,9
149,13305,8,75.3,310.2,183.90625,1471.25,33.95480033984707,36.08156329651656,3.822599830076466,3.3848768054375524,22.75615972812234,22,302,8
150,13319,19,9.9,754.9999999999999,381.2884210526316,7244.4800000000005,4.095255974203807,14.17009916515747,18.738128892618935,33.04792062370245,29.94859534431733,21,295,0
151,13327,7,60.0,685.0000000000001,389.79285714285726,2728.5500000000006,5.020981840171519,14.81922632900258,55.157501236920695,13.708746403767568,11.293544190137615,42,295,1
152,13340,5,482.8,3678.0300000000007,1845.9080000000006,9229.540000000003,11.093944010210691,19.110378198696786,23.413301204610406,22.179220199489894,24.20315638699219,35,206,3
153,13362,2,768.83,812.7,790.7650000000001,1581.5300000000002,10.440522784898167,18.017362933361998,23.10484151422989,24.95368409072227,23.483588676787665,175,217,6
154,13365,1,700.5999999999999,700.5999999999999,700.5999999999999,700.5999999999999,18.43562660576649,30.331144733085928,17.085355409648876,13.979446188980877,20.168427062517846,147,147,6
155,13381,5,416.10999999999996,709.74,596.446,2982.23,14.501899585209726,22.171328167176913,12.409505638398114,24.87232708409479,26.04493952512046,19,228,6
156,13384,5,90.0,1142.95,620.364,3101.82,6.093196897305453,8.973763790290862,23.17284690923394,22.86238401970456,38.89780838346519,3,108,9
157,13394,6,195.66000000000003,320.41999999999996,277.0783333333333,1662.4699999999998,28.817362117812657,7.654273460573726,29.853170282772023,4.619632233965124,29.05556190487648,8,239,8
158,13408,46,33.0,1101.01,439.5080434782608,20217.369999999995,10.795914602146572,9.358190506480323,36.21855859590047,17.72742943320521,25.899906862267446,5,303,1
159,13418,16,12.600000000000001,635.7199999999999,299.24,4787.84,16.686021253843066,15.925344205320144,11.147406763801632,31.94697400080203,24.294253776233123,14,302,0
160,13421,1,825.0400000000001,825.0400000000001,825.0400000000001,825.0400000000001,20.409919519053616,11.241879181615436,34.25288470862018,11.92063415107146,22.174682439639287,220,220,6
161,13426,6,273.66,368.97,321.27500000000003,1927.65,19.341685471947713,18.09975877363629,20.325266516224417,25.98760148367183,16.24568775451975,19,289,0
162,13435,4,251.26000000000005,884.9,490.4425,1961.77,9.633137421818052,18.190205783552607,11.625725747666648,38.22313522991992,22.327795817042773,5,119,0
163,13437,4,149.35,1440.9000000000005,543.4000000000001,2173.6000000000004,2.5671696724328297,43.448656606551324,16.840264998159732,20.47984909827015,16.66405962458594,29,120,7
164,13448,5,17.4,1036.0400000000002,483.07000000000005,2415.3500000000004,7.48462955679301,21.487569089365927,26.478150164572416,23.748111039807892,20.801540149460735,10,303,6
165,13451,4,401.4899999999999,811.0100000000001,615.8475000000001,2463.3900000000003,23.02639858081749,14.800742066826608,19.10172567072205,14.521858089868026,28.549275591765817,56,264,8
166,13458,10,300.78,1468.8300000000008,760.297,7602.97,12.477755403480481,15.665588579199971,28.59961304595441,13.308614922852518,29.948428048512614,29,289,6
167,13468,30,51.4,356.75,160.89399999999998,4826.82,7.0240862514036175,29.281183056339376,29.960512304167132,11.55729859410544,22.17691979398445,4,303,6
168,13481,3,313.71000000000004,656.7799999999999,445.9433333333333,1337.83,12.177929931306672,12.33340558964891,38.25149682695111,8.841930589088301,28.39523706300502,38,186,1
169,13488,11,150.78,1381.92,664.949090909091,7314.4400000000005,7.722805847064162,30.323579112003095,13.76222923422709,17.944641011478662,30.246744795226977,2,297,6
170,13495,3,207.0,456.19999999999993,339.22666666666663,1017.6799999999998,7.004166339124283,2.918402641301785,26.94363650656395,42.29227262007704,20.84152189293295,162,298,0
171,13507,3,386.32000000000005,1242.3799999999999,674.2633333333333,2022.79,12.961305919052398,28.258000088986,14.870550081817688,15.877080665813063,28.03306324433085,28,75,6
172,13510,2,312.49,578.9199999999998,445.7049999999999,891.4099999999999,26.481641444453174,12.104418842059212,25.442837751427522,16.79922818904881,19.171873773011296,25,113,8
173,13523,3,99.25,1496.1399999999999,720.7799999999999,2162.3399999999997,11.371014734038127,46.97688615111407,9.117900052720666,22.535771432799653,9.99842762932749,129,296,7
